43.50	40.57	35.68	32.75
43.99	40.57	35.19	33.24
43.99	40.57	35.68	32.75
44.48	40.57	34.21	32.75
44.48	40.57	38.61	32.75
42.03	40.57	33.24	32.75
44.48	40.57	34.70	32.75
44.97	40.08	34.70	32.75
44.48	40.57	34.70	33.24
43.99	40.57	34.70	32.75
44.48	41.54	34.70	33.24
44.48	40.57	34.21	32.75
43.99	39.59	34.21	32.75
45.45	42.03	34.70	33.24
44.48	46.92	35.19	33.24
43.50	38.61	34.70	32.75
52.30	38.61	35.19	32.75
44.97	41.06	33.72	33.24
44.97	39.10	34.21	32.26
44.97	41.06	33.24	32.75
44.97	39.59	34.21	33.24
44.97	41.06	33.72	33.24
44.97	41.06	34.70	33.24
44.48	40.57	33.72	33.24
44.48	42.03	34.70	33.24
44.97	41.06	33.72	33.24
44.48	42.52	34.21	33.24
45.94	41.06	31.28	33.24
45.45	42.03	35.68	33.24
45.45	41.06	34.21	33.24
45.45	39.10	34.70	32.75
44.97	40.08	34.21	33.24
44.97	41.06	34.70	33.24
44.97	41.06	34.21	33.24
44.97	40.57	34.70	33.24
44.97	41.06	32.26	33.24
44.97	40.57	32.75	33.24
44.97	41.06	35.19	33.24
43.50	39.10	34.70	33.24
44.97	39.10	34.70	33.24
44.97	40.57	35.19	32.75
44.97	41.06	34.70	33.24
45.45	43.01	34.21	33.24
45.45	41.06	35.19	33.24
45.45	41.06	34.21	32.75
45.45	41.54	37.63	32.26
45.45	41.06	35.68	33.72
44.97	41.06	35.68	33.24
44.97	41.06	35.19	31.77
44.97	40.57	34.70	32.75
45.94	41.06	35.19	33.72
40.57	41.06	34.70	33.24
42.52	40.08	35.19	33.24
43.01	40.57	34.70	33.24
45.45	40.08	34.21	33.72
45.45	42.52	34.70	33.24
45.45	40.08	34.21	33.24
45.94	41.54	34.21	32.75
45.94	41.54	35.68	33.24
45.94	41.06	35.19	33.24
45.94	41.06	34.70	32.75
46.43	40.57	34.70	31.77
44.97	41.06	35.19	33.24
45.45	40.57	34.70	33.24
45.94	41.06	34.70	33.24
47.41	41.54	34.70	33.24
45.94	40.08	35.19	33.24
45.94	41.54	34.70	33.72
45.94	41.54	34.70	33.24
45.94	41.54	34.70	33.72
45.94	38.12	34.70	33.24
45.94	41.54	37.63	33.72
45.94	42.52	38.61	32.75
45.94	42.52	35.19	33.24
45.45	42.03	35.19	33.24
46.43	41.54	34.70	33.24
44.48	42.03	35.19	33.24
45.94	41.54	34.70	33.24
46.43	42.03	34.70	32.75
46.43	41.54	34.70	32.75
46.43	42.52	34.21	33.24
46.43	42.03	36.17	33.24
46.43	41.54	33.72	33.24
45.94	41.54	34.70	33.24
46.43	42.03	35.19	32.75
46.92	41.54	35.19	32.75
46.92	42.52	35.19	33.24
46.43	41.06	34.70	33.24
45.94	42.03	35.19	33.24
51.32	41.54	34.70	33.24
53.76	38.12	33.72	33.72
45.94	44.48	37.63	33.24
46.92	41.54	35.19	33.24
46.43	48.39	35.19	33.24
46.43	39.59	35.19	33.72
46.43	41.54	34.70	33.24
46.43	41.54	35.19	34.70
46.43	50.83	34.70	31.28
46.43	45.45	35.19	31.77
46.92	46.43	35.19	33.24
46.92	40.08	35.68	33.72
46.43	38.61	32.75	33.24
46.43	42.03	35.19	32.75
46.43	42.03	34.21	33.72
46.43	42.03	35.19	33.24
46.92	43.50	33.72	32.75
46.43	42.03	34.70	33.24
46.92	43.01	34.70	33.24
46.43	42.03	35.19	32.75
46.43	42.03	34.21	33.24
46.43	42.03	34.70	30.79
47.90	43.01	36.17	31.28
46.92	42.03	35.19	32.75
46.92	42.03	36.17	30.79
46.92	41.54	35.68	33.72
46.43	42.52	36.17	40.57
46.92	42.03	34.21	29.33
46.92	42.52	34.21	33.72
46.92	42.03	36.17	35.19
46.92	42.52	33.72	40.57
48.88	42.03	36.17	33.24
49.85	42.52	35.19	33.72
47.41	41.06	34.70	34.21
46.43	42.52	35.68	33.72
47.90	42.03	35.19	32.26
47.41	41.06	35.19	32.75
47.41	42.03	35.19	33.24
47.41	44.97	32.75	33.24
47.41	39.59	35.68	33.72
47.41	40.57	35.19	33.24
47.41	40.57	35.19	33.24
47.41	43.01	34.70	33.72
49.85	42.52	34.70	33.24
46.92	42.03	35.19	33.24
47.90	42.52	35.19	33.24
47.90	41.54	35.19	33.24
47.41	42.52	34.21	33.24
45.45	41.06	33.24	33.72
52.79	42.52	35.19	33.72
46.92	42.03	35.68	33.24
47.90	42.03	35.19	33.24
47.41	42.03	35.68	33.72
47.90	42.03	34.70	33.24
47.90	42.52	35.19	33.72
47.41	42.52	35.19	33.24
47.90	42.52	35.68	32.75
47.41	42.52	34.70	33.24
47.41	42.03	34.21	32.75
47.41	42.52	37.15	34.21
47.90	42.52	35.19	33.24
47.41	42.52	34.70	33.24
47.90	42.52	35.19	32.75
47.90	42.52	35.19	33.72
47.90	42.52	35.19	33.72
48.39	43.01	35.68	33.24
47.90	42.52	35.19	32.75
47.90	42.52	35.19	33.24
47.90	42.03	33.24	32.75
46.92	43.99	35.19	33.24
47.90	41.06	35.68	33.24
47.90	42.52	35.19	34.21
46.43	42.52	35.68	33.24
47.90	42.03	35.68	33.72
47.90	43.01	35.19	33.24
47.90	42.52	35.19	33.72
47.90	42.52	35.19	33.72
47.41	42.52	34.70	33.24
47.41	43.01	35.68	33.72
47.41	42.52	35.19	33.72
47.90	42.52	35.68	33.24
47.90	43.01	36.66	33.24
48.39	43.01	35.19	32.75
47.90	43.50	35.19	33.72
59.63	42.52	38.61	31.77
47.90	42.52	35.68	29.81
48.39	42.52	35.68	33.24
47.90	43.99	35.19	33.24
46.92	42.03	35.19	33.24
48.88	42.03	35.19	33.72
48.39	43.01	35.68	33.24
47.90	43.01	35.68	33.72
48.39	42.52	35.68	33.24
48.39	42.52	35.68	33.24
48.39	43.01	35.68	33.24
48.39	43.01	32.75	33.24
48.88	43.01	35.19	33.24
48.39	41.54	35.19	33.72
48.39	42.52	35.68	33.24
48.39	42.03	35.19	33.72
47.90	42.52	35.19	34.21
46.92	43.01	34.70	33.24
48.39	42.52	38.61	32.75
48.88	43.01	35.19	33.24
47.90	42.52	35.19	33.24
45.94	43.99	35.19	34.21
48.88	42.52	35.68	33.72
49.85	43.50	34.21	33.24
47.90	43.01	36.17	33.24
47.41	42.52	33.72	33.72
45.94	42.52	35.68	34.70
48.88	42.52	35.19	35.68
48.88	43.01	35.68	30.79
48.88	43.01	35.68	32.75
48.39	43.01	35.68	33.72
48.88	43.50	34.70	32.75
48.88	42.52	35.68	37.15
48.39	43.01	35.68	33.72
48.88	43.01	35.68	33.24
48.88	43.50	35.68	33.24
48.88	42.52	36.17	33.72
48.88	43.01	35.68	33.24
48.39	43.50	35.68	33.72
49.36	43.50	35.68	33.72
48.88	42.52	35.19	33.24
48.88	40.08	35.68	33.72
49.36	45.45	35.68	33.72
48.88	42.52	35.19	33.24
48.88	43.01	33.24	33.24
48.88	43.50	34.70	33.72
48.88	43.01	33.24	33.72
49.36	43.01	36.66	34.21
48.88	43.01	35.68	33.72
48.88	43.01	36.66	33.24
48.88	43.01	35.68	34.21
48.88	43.01	36.66	33.72
48.88	43.01	35.68	34.21
49.36	43.50	36.66	33.72
48.88	43.01	35.19	33.72
48.88	43.01	35.68	33.72
48.88	43.01	35.68	33.72
48.88	43.50	35.19	33.72
48.88	43.50	35.68	33.72
48.88	43.99	35.68	34.21
49.36	41.54	35.68	33.24
49.36	41.06	35.68	33.72
49.36	43.50	32.75	33.72
50.34	45.45	34.21	33.72
48.88	43.01	35.68	33.72
49.85	43.01	36.17	32.75
49.36	43.50	35.19	32.75
49.36	43.01	35.68	32.75
49.36	43.50	35.68	33.72
48.88	43.50	35.68	34.21
49.36	43.01	33.72	32.75
50.34	43.01	35.19	33.72
49.36	43.50	34.70	33.72
49.36	42.52	35.68	32.75
49.36	47.90	41.06	33.72
49.36	42.52	35.68	33.72
49.36	43.50	35.19	33.72
48.88	43.01	35.68	32.75
49.36	43.01	35.19	33.72
49.36	43.50	35.68	33.72
49.85	43.50	35.68	34.21
49.36	41.06	35.68	34.21
49.85	41.06	35.68	33.24
49.36	42.03	33.72	32.26
49.36	41.06	35.19	33.24
49.85	43.50	35.68	33.24
49.36	43.50	35.19	33.72
49.36	43.01	36.17	33.24
46.43	43.01	35.68	33.72
46.92	41.54	35.68	33.72
49.85	43.01	35.19	33.72
49.85	43.50	36.17	32.26
49.85	43.50	35.19	33.24
49.85	43.50	32.26	33.72
49.85	43.01	35.68	30.79
49.85	43.01	35.68	34.70
49.36	43.50	35.68	30.79
49.85	43.50	35.68	33.24
49.85	43.50	35.68	34.21
49.85	43.50	35.68	33.72
49.85	43.50	35.19	33.72
50.34	43.50	33.72	34.21
49.85	43.50	33.24	33.24
49.85	43.01	35.68	33.72
50.34	43.99	35.68	33.72
49.85	44.97	36.17	33.24
49.36	42.52	35.68	33.72
49.36	42.52	36.17	33.24
51.32	43.99	35.68	33.24
51.32	43.01	36.17	29.81
49.85	43.50	35.68	33.24
49.85	43.50	35.68	33.24
50.34	41.54	35.68	33.72
49.85	43.50	35.68	34.21
50.34	43.01	36.17	33.72
49.85	43.50	36.66	33.72
50.34	43.50	36.17	33.72
48.39	43.50	36.66	35.68
54.25	45.45	36.17	35.19
50.34	47.90	38.61	34.21
50.34	44.48	36.17	37.15
50.34	43.99	36.17	31.77
50.34	44.48	35.19	33.24
50.34	41.06	35.19	33.72
49.85	42.03	35.19	33.72
49.36	42.52	34.70	33.72
49.85	42.52	36.17	33.72
49.36	43.50	43.99	33.24
50.34	43.01	39.59	33.24
49.36	45.45	33.72	33.24
49.85	43.01	34.70	33.24
49.85	43.99	35.19	30.30
47.90	43.99	34.21	31.77
50.34	43.50	36.17	33.72
47.90	43.99	35.68	33.72
50.83	43.99	36.17	33.72
49.36	43.99	35.68	33.24
51.32	43.50	36.17	33.72
51.32	43.99	35.68	33.72
49.85	43.50	35.68	33.72
50.34	43.99	36.17	33.72
48.39	43.99	35.68	32.75
50.34	43.99	36.17	33.24
49.85	43.50	36.17	33.24
49.85	44.97	36.17	30.30
50.83	43.50	35.68	36.17
50.34	43.50	35.68	33.72
49.36	43.99	36.66	33.24
50.83	43.99	36.17	33.24
50.34	43.50	36.17	33.24
50.34	43.99	35.19	33.72
50.34	43.50	36.17	33.24
47.90	43.50	36.17	33.72
58.65	43.01	36.17	33.24
50.34	43.99	37.15	30.30
50.83	43.99	36.17	33.24
50.34	43.01	35.68	33.72
50.83	43.01	35.68	33.72
50.34	43.50	32.75	33.72
50.34	43.99	33.24	33.72
50.34	43.50	36.66	33.72
50.34	43.50	36.17	33.72
50.83	43.01	37.15	33.72
49.36	43.50	36.17	32.75
48.39	43.01	36.66	33.72
51.32	44.97	36.17	33.72
50.83	43.50	36.17	30.30
50.34	43.50	33.72	28.84
50.83	43.99	36.66	34.70
50.83	43.50	35.68	33.72
48.39	49.85	36.17	33.72
51.32	43.99	36.17	33.72
50.83	44.48	36.17	33.72
50.34	41.06	36.17	33.24
48.39	43.50	36.66	32.75
50.83	43.99	36.17	33.72
50.83	43.01	35.68	31.28
50.83	43.99	36.17	31.77
50.34	44.48	35.68	29.81
50.83	43.99	35.68	33.72
50.83	44.48	36.17	33.72
50.83	43.99	35.68	33.72
50.83	43.50	36.66	33.72
51.81	42.52	35.68	33.72
51.32	43.50	36.66	33.72
49.85	43.50	35.19	33.72
49.85	43.99	36.17	33.72
49.36	43.99	31.28	33.24
48.39	42.03	34.21	33.72
50.83	43.99	41.54	33.24
51.32	43.50	36.17	33.72
50.83	43.50	35.19	33.24
51.32	51.32	36.66	33.24
50.83	42.03	36.17	33.72
51.32	43.99	36.17	32.75
50.83	43.99	35.68	33.72
51.32	43.99	35.68	33.72
55.23	44.48	35.68	33.24
51.32	43.99	34.70	33.72
50.83	43.99	33.72	33.72
51.32	43.99	36.17	33.72
49.36	43.50	35.19	33.72
51.32	43.99	36.17	33.72
50.83	43.99	35.68	33.72
51.32	43.99	36.17	33.72
51.32	43.99	35.68	33.72
50.83	43.99	36.17	34.21
50.83	44.48	35.68	33.72
50.83	43.99	36.66	33.72
51.32	44.48	35.68	33.72
50.34	43.99	35.68	33.24
49.85	43.99	35.68	33.72
51.32	43.99	36.17	33.72
51.32	44.97	36.17	33.72
50.83	43.99	39.59	33.72
51.32	42.52	36.17	33.72
51.32	43.99	36.17	33.72
51.32	43.01	35.68	33.24
51.81	43.99	36.17	33.24
51.81	44.48	36.17	33.72
54.25	44.48	35.68	33.72
51.32	45.45	36.17	33.72
50.83	43.99	36.17	33.24
51.32	45.45	35.68	34.21
50.83	44.97	36.17	34.21
51.32	45.45	36.17	33.24
51.32	43.99	36.17	33.24
51.32	44.48	35.68	33.24
51.32	44.48	36.17	33.72
51.32	44.48	36.66	33.24
51.32	44.48	35.68	33.72
51.32	44.48	36.66	33.24
51.32	43.99	36.17	33.24
51.32	44.48	39.59	33.24
51.32	44.48	36.17	33.24
51.32	44.48	36.66	33.72
51.32	44.48	36.17	33.24
51.32	44.48	36.17	41.06
54.74	43.99	36.17	33.24
50.34	44.97	35.19	33.24
52.79	44.48	35.68	30.79
51.32	44.48	35.68	38.12
51.32	44.48	36.17	31.28
51.81	44.48	39.59	34.70
51.32	44.48	36.17	32.26
51.32	43.99	36.17	31.77
49.36	44.48	36.66	32.26
51.81	44.48	36.17	30.79
51.81	43.99	36.66	31.28
51.81	44.48	36.17	34.70
47.90	43.99	35.19	31.28
50.34	44.48	35.19	34.21
49.85	44.48	34.70	33.72
50.83	44.48	33.24	33.72
51.81	44.48	36.17	34.21
51.81	43.99	36.17	31.77
51.81	43.99	36.17	33.72
51.32	43.99	36.17	33.72
51.81	43.99	35.68	33.72
52.30	43.01	36.17	32.26
50.34	43.99	36.17	33.24
51.81	43.01	36.17	34.21
51.32	43.99	36.17	33.72
51.81	43.50	36.66	34.21
49.36	44.48	35.68	32.26
51.81	43.99	36.66	33.24
51.81	44.48	36.66	33.72
51.81	44.48	32.26	34.21
51.81	43.99	36.17	33.72
51.81	43.99	35.68	33.72
51.81	42.52	36.66	33.72
51.81	50.34	36.17	33.24
52.30	45.45	36.66	33.72
51.81	43.50	36.66	33.72
51.81	43.99	36.17	33.72
51.81	44.48	37.63	33.72
51.81	43.99	35.68	33.72
51.81	44.48	37.63	33.72
51.81	43.99	36.17	33.72
49.85	43.99	37.15	33.24
51.81	44.48	36.66	34.21
52.30	44.48	36.66	33.72
52.30	44.48	38.61	33.72
51.81	44.97	35.19	33.72
51.81	47.41	36.17	33.72
51.81	44.48	36.17	36.17
51.81	43.01	36.17	33.72
51.81	43.99	36.17	33.72
52.30	44.48	36.17	31.28
52.30	44.48	35.68	33.72
52.30	43.99	36.17	33.72
52.30	44.48	36.17	33.72
52.30	44.48	35.19	33.72
52.30	44.48	36.17	33.72
51.81	44.48	35.68	33.72
51.81	44.48	36.17	33.72
52.30	44.48	34.70	33.72
52.30	44.48	36.17	33.72
52.30	43.99	35.19	33.72
52.30	43.50	36.17	33.72
52.30	44.48	35.68	33.72
52.30	44.48	36.17	34.21
52.30	44.97	35.19	33.24
52.30	44.48	35.68	33.72
52.30	44.97	33.72	33.72
52.30	45.45	34.70	33.72
52.30	44.97	36.17	33.72
52.30	44.48	36.17	33.72
52.30	44.48	37.15	39.10
52.30	44.48	37.15	37.63
52.30	43.50	36.66	34.70
53.27	44.48	36.66	38.61
52.30	44.97	36.17	37.63
52.30	44.48	37.15	37.15
52.30	43.50	36.17	33.24
51.81	44.48	36.66	33.72
52.79	41.06	36.17	33.72
52.30	43.99	36.66	36.17
52.30	43.01	36.66	33.24
52.30	51.81	36.17	34.21
52.30	44.97	35.19	33.72
51.81	43.50	36.66	33.72
50.34	45.45	34.21	33.72
52.30	44.48	36.66	34.70
52.79	44.48	36.17	33.72
52.30	44.48	40.08	34.21
52.30	44.97	36.17	34.21
52.79	44.48	36.66	29.33
52.30	44.97	36.17	33.72
54.25	44.48	36.66	35.19
52.30	44.97	36.17	30.30
52.30	44.48	36.66	33.24
51.32	43.99	36.17	33.72
50.34	44.48	36.17	33.24
51.32	44.97	36.17	33.72
52.79	43.99	36.17	34.70
52.79	44.97	36.17	34.21
53.27	43.01	36.17	34.21
52.30	44.48	33.72	33.72
52.79	41.06	36.17	33.72
52.79	43.50	36.17	33.72
52.30	42.03	36.17	33.24
51.81	42.52	36.17	34.21
52.30	42.03	36.66	33.72
52.79	48.88	36.17	33.72
52.30	44.48	36.66	33.72
52.30	42.52	36.17	33.72
52.79	43.50	36.66	33.72
52.79	42.52	36.66	33.24
52.79	42.52	36.66	33.72
52.30	43.01	36.17	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.24
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.24
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	32.26
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	34.21
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	32.75
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	45.45	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	34.21
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	34.21
54.25	44.97	36.66	34.21
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
54.25	44.97	36.66	33.72
