46.92	44.97	44.97
46.43	45.94	44.97
46.92	44.48	44.48
47.41	45.45	44.48
46.92	44.97	44.97
48.39	45.45	44.48
46.92	44.97	43.99
48.39	45.45	43.99
46.92	44.97	44.97
48.39	45.45	44.97
46.92	44.97	44.97
48.39	45.45	44.97
46.92	45.45	44.97
47.90	45.45	44.97
47.41	45.45	44.97
47.41	45.45	44.97
47.41	44.97	44.97
47.90	45.94	44.97
47.41	45.45	45.45
47.41	45.45	44.97
47.41	45.45	44.48
47.90	45.94	44.97
48.39	45.94	44.97
47.41	45.45	45.45
47.41	45.94	44.48
47.41	45.45	44.48
47.41	45.45	45.45
47.41	45.94	44.97
46.92	45.45	45.45
47.90	45.45	45.45
47.41	45.94	44.97
47.41	45.94	45.45
47.90	45.94	45.45
47.90	45.94	45.45
47.41	46.43	45.45
47.90	45.45	45.45
47.90	44.97	45.45
47.90	45.45	45.45
47.41	45.45	45.45
47.90	45.94	45.45
47.41	45.45	45.45
46.92	45.94	44.97
45.45	45.45	44.97
47.41	45.94	45.45
47.90	46.92	45.45
47.90	45.94	45.45
47.90	46.43	45.45
47.90	45.94	45.45
48.88	46.43	45.45
47.90	45.45	45.45
47.90	46.43	45.45
47.90	45.94	45.45
47.90	47.41	45.45
47.90	45.94	44.48
47.90	45.94	44.97
47.90	46.43	45.45
47.90	46.43	45.45
46.92	45.45	45.94
47.90	46.43	45.45
46.92	44.97	45.45
47.90	46.43	45.45
47.41	45.94	45.45
48.39	46.43	45.45
47.90	45.94	45.94
47.90	46.43	45.94
47.90	45.94	45.45
47.90	46.43	45.94
48.39	45.45	45.45
48.39	46.43	45.45
48.39	44.97	45.94
47.90	46.43	45.94
47.90	44.97	45.94
47.90	46.43	45.45
48.39	45.45	45.94
47.90	45.94	45.45
47.90	46.92	45.45
48.39	46.92	45.94
48.39	45.94	45.45
48.39	46.43	45.94
48.39	46.43	45.94
47.90	46.92	45.94
48.39	45.94	45.94
48.39	46.43	45.94
48.88	46.43	45.94
51.32	46.92	45.94
48.39	46.43	45.94
48.39	46.43	46.92
48.39	46.43	45.94
47.90	47.41	45.94
48.39	46.43	45.94
48.39	46.92	45.94
48.39	46.43	45.94
48.39	46.92	46.43
48.39	46.43	45.94
48.39	46.92	45.94
48.39	46.43	46.43
48.39	46.92	45.94
48.39	46.43	45.94
48.88	46.92	45.94
48.39	46.43	45.94
48.39	46.92	45.94
48.39	46.43	46.43
48.39	46.92	46.43
48.88	46.43	46.43
48.39	46.92	46.43
48.39	46.43	46.43
48.39	46.92	46.43
47.90	46.92	45.94
47.90	46.92	46.43
48.39	46.43	46.43
48.88	46.92	46.43
48.88	46.92	46.43
48.88	47.41	46.43
48.39	46.92	46.43
47.90	46.92	45.94
48.88	46.92	45.94
48.39	47.41	45.94
49.85	46.92	45.94
49.85	47.41	46.43
48.88	46.43	45.94
48.88	47.41	46.43
48.39	47.90	46.43
49.85	46.92	46.43
48.39	46.43	46.43
53.27	47.41	46.43
49.36	46.43	46.43
50.34	46.43	46.43
48.88	46.43	46.43
49.85	47.41	46.43
48.39	46.92	46.43
49.85	47.41	45.45
48.88	46.92	46.43
48.88	47.41	46.43
48.88	46.92	46.43
49.36	49.36	46.43
48.88	46.92	46.43
49.85	46.92	46.43
48.39	46.92	45.45
49.36	46.92	46.43
48.88	46.92	46.43
48.88	46.92	46.43
48.39	46.92	46.43
49.36	46.92	46.43
49.36	46.43	46.43
49.36	47.41	46.43
48.88	46.92	47.41
49.36	47.41	45.94
49.36	46.92	46.43
48.88	46.92	46.43
48.88	46.92	46.43
49.36	46.92	46.43
48.88	46.92	46.43
49.36	47.41	46.43
48.88	47.41	46.43
49.36	47.41	46.43
49.36	46.92	46.43
49.36	47.41	46.43
48.88	46.92	46.43
49.36	47.41	46.43
49.36	47.41	47.41
49.36	47.90	46.92
49.36	47.41	46.43
49.36	47.41	46.43
47.90	47.41	46.92
49.36	47.90	46.92
49.85	46.92	45.94
48.88	47.90	46.92
49.85	46.43	46.92
48.39	47.41	46.92
48.88	47.41	46.92
48.39	47.41	46.92
49.36	46.43	45.94
48.39	47.41	46.43
49.36	47.90	46.92
48.88	47.41	46.43
49.36	48.39	46.92
48.88	47.90	46.92
49.36	48.39	46.92
49.36	47.41	46.92
48.88	48.39	46.92
48.88	47.90	46.43
49.36	48.39	47.90
48.88	47.41	46.92
48.39	47.90	46.92
48.88	47.41	46.92
49.36	47.41	46.92
49.36	47.41	46.92
48.88	47.41	46.92
48.39	47.41	46.92
49.36	47.90	47.90
49.36	47.41	46.92
49.36	47.90	46.92
48.88	47.41	46.92
48.88	47.41	46.92
49.36	46.92	47.41
49.36	48.39	46.92
49.36	47.90	46.92
49.36	47.41	46.92
49.36	47.41	46.92
49.36	47.90	46.92
49.36	46.43	46.92
49.85	47.90	46.92
48.88	46.92	46.92
49.85	47.90	46.92
49.36	46.92	45.94
49.85	47.90	48.39
49.85	46.92	46.92
49.85	47.90	46.43
49.85	47.41	46.92
49.85	47.41	46.43
49.85	47.41	46.92
49.85	47.90	46.92
49.85	47.41	46.92
49.85	47.90	46.92
48.88	48.39	46.92
49.85	47.90	46.92
49.85	47.41	46.92
49.85	47.90	47.41
49.85	47.41	47.41
49.85	47.90	47.90
49.85	48.39	46.92
50.34	47.90	46.92
49.85	47.41	47.41
50.34	46.92	46.92
49.85	47.41	47.41
50.34	47.90	47.41
49.85	47.41	46.92
50.34	47.90	47.41
50.34	46.92	46.43
50.34	47.90	46.92
50.34	46.92	46.92
50.83	47.90	47.41
51.32	47.41	47.41
50.34	47.90	46.92
49.36	47.41	46.92
51.32	47.90	47.41
50.34	47.41	46.92
49.85	47.90	46.92
50.34	47.90	47.41
51.81	47.90	46.43
50.34	47.41	46.92
51.81	47.90	46.92
50.34	47.41	47.41
51.81	47.90	47.41
50.34	47.41	46.92
51.32	47.90	46.92
50.34	47.41	46.92
50.83	48.39	47.41
50.83	47.41	46.92
50.83	47.90	47.41
50.34	47.41	47.41
50.83	47.90	47.41
50.83	47.41	46.92
50.83	47.90	46.92
51.32	47.41	46.92
50.83	47.90	47.41
50.83	47.41	47.41
50.83	47.41	46.43
50.34	47.41	47.41
50.83	48.39	47.41
50.83	47.90	47.41
51.32	47.90	47.41
48.39	47.41	47.41
50.83	47.90	46.92
50.83	47.41	47.41
50.83	47.90	47.41
50.83	47.41	46.92
51.32	47.41	47.41
51.32	46.92	47.41
50.83	47.90	47.41
50.83	48.39	47.41
51.32	47.90	47.41
50.83	47.90	47.41
50.83	47.90	47.41
50.83	47.41	47.90
50.83	48.39	47.41
50.34	47.90	47.41
49.85	48.39	47.41
50.83	47.90	47.41
49.85	47.90	47.41
51.32	47.90	46.92
49.85	47.90	47.41
50.83	47.90	46.92
50.83	47.90	47.41
50.83	47.90	47.41
50.83	47.90	47.90
50.83	47.90	47.41
50.83	47.90	47.41
50.83	48.39	47.41
50.34	47.90	47.90
50.83	47.90	46.92
50.34	47.90	47.41
50.83	48.39	47.41
50.83	48.39	47.41
50.83	48.39	47.41
50.83	47.90	47.41
50.83	47.41	47.41
50.34	48.39	47.41
50.83	49.36	47.41
50.83	47.90	47.41
50.83	49.36	47.41
50.83	47.90	46.92
50.83	48.88	47.41
50.83	48.39	47.90
50.83	48.39	47.90
50.83	47.90	47.41
50.83	48.39	47.41
50.83	48.39	47.41
50.83	48.39	47.41
50.83	48.39	47.90
50.83	48.39	47.41
50.34	47.41	47.90
50.83	48.39	47.41
50.83	47.90	46.92
50.83	48.39	47.41
50.83	47.90	47.41
50.83	48.39	47.41
50.83	47.90	47.41
50.83	48.39	47.41
51.32	47.90	47.41
50.83	48.39	47.41
50.83	46.92	46.92
50.83	48.39	47.41
50.34	46.92	47.41
50.34	48.39	47.90
50.83	46.92	47.41
51.81	48.39	47.41
50.83	47.90	47.41
51.81	48.39	47.41
50.83	47.90	46.92
51.81	48.39	48.39
50.34	48.39	47.90
51.81	48.39	47.90
50.83	48.39	47.90
51.32	48.39	47.41
50.34	47.90	47.41
50.34	48.39	47.41
50.34	48.39	47.90
50.83	48.39	44.97
50.34	47.90	47.90
50.83	48.39	47.41
50.83	47.90	47.90
50.83	48.39	47.90
50.34	47.90	47.41
50.83	48.39	47.90
50.83	47.90	47.90
51.32	48.39	47.90
50.34	47.90	47.41
50.83	48.88	47.90
50.34	47.90	48.39
50.83	48.39	46.92
50.34	48.39	47.90
50.83	47.90	47.90
50.34	48.39	47.41
50.83	48.88	47.90
50.34	47.90	47.41
50.34	48.39	47.41
50.34	48.39	47.90
50.83	48.39	47.90
50.83	47.90	47.41
50.34	48.88	47.41
50.83	47.90	47.90
50.83	48.88	47.90
50.83	48.88	47.41
49.36	48.39	47.41
50.34	48.39	47.90
49.85	48.39	47.90
50.34	48.39	47.90
49.85	48.39	47.90
50.83	48.39	47.90
49.85	48.88	47.90
50.34	48.39	47.90
50.34	48.39	47.90
50.83	48.39	47.90
50.83	48.39	47.90
50.83	48.88	47.41
50.83	48.88	47.90
50.34	48.39	47.41
50.34	48.39	47.90
50.34	48.39	47.41
50.34	48.39	47.90
50.83	48.39	47.90
50.83	48.39	47.90
50.83	47.90	47.90
49.36	48.39	47.90
50.83	48.39	47.41
50.34	48.88	47.90
50.34	48.39	47.90
50.83	48.39	47.90
50.34	48.39	47.90
50.83	48.39	47.90
	
51.32	48.88	47.90
50.83	48.88	47.90
50.83	48.88	47.90
51.32	48.88	47.41
50.83	49.36	46.92
50.83	47.90	46.92
50.83	48.39	46.43
50.83	47.41	46.92
47.90	47.41	45.94
48.39	46.92	45.94
47.90	46.92	45.45
46.92	45.94	44.97
47.90	46.43	44.97
46.43	45.94	44.97
47.41	45.94	44.48
45.94	45.45	44.48
46.92	45.94	44.48
45.45	44.48	43.50
46.43	44.97	43.99
46.92	44.48	43.50
46.43	44.48	43.50
44.97	43.99	43.50
45.45	44.48	43.50
45.45	43.99	43.01
44.97	43.99	43.01
44.48	43.50	43.01
44.97	43.99	43.01
43.99	43.50	42.03
43.99	43.50	42.52
43.50	43.50	42.52
43.99	43.01	42.52
43.50	43.01	42.52
43.50	43.01	42.03
43.50	43.01	42.03
43.50	43.01	42.03
42.52	43.01	42.03
44.48	42.52	41.54
42.52	42.52	42.52
43.01	43.01	42.03
42.52	40.57	42.03
42.52	42.03	41.54
42.03	42.03	41.06
42.52	42.03	41.06
42.52	41.54	41.06
42.03	41.54	41.06
42.03	41.54	41.06
42.03	42.03	41.06
41.54	41.54	41.06
42.03	41.54	40.57
42.03	41.54	40.57
41.54	41.54	40.57
41.06	41.06	40.57
40.08	40.57	40.08
41.06	41.06	40.57
40.08	41.06	40.57
40.57	41.06	40.08
40.08	40.57	40.08
41.06	40.57	40.08
41.06	41.06	40.08
40.57	40.57	40.08
41.06	40.57	39.59
40.57	40.08	39.59
40.57	40.57	39.59
40.57	41.54	40.57
40.57	40.08	40.08
40.57	41.06	39.59
39.59	40.08	39.10
40.57	40.08	39.59
40.08	39.59	39.59
40.08	41.06	39.59
40.08	39.10	39.10
40.08	40.08	39.59
40.08	39.59	41.54
39.59	39.59	40.08
40.08	39.10	39.10
39.59	39.59	39.10
40.08	38.12	39.59
39.10	39.59	39.10
39.10	38.12	39.10
39.59	38.61	39.10
39.59	38.12	39.10
39.59	39.59	38.12
39.10	38.12	39.10
39.59	39.59	39.10
39.59	38.12	38.12
39.10	39.10	38.12
38.61	38.12	38.61
39.59	39.59	38.61
39.10	38.12	38.61
39.10	39.10	39.10
39.59	38.61	38.12
39.10	38.61	38.61
38.61	38.61	38.61
39.10	38.61	38.61
39.10	38.61	38.61
39.10	38.61	38.12
38.61	38.61	38.61
40.08	38.61	38.61
38.61	38.61	38.12
37.15	38.61	37.63
38.61	39.59	39.10
38.61	38.61	38.12
38.61	37.15	38.12
39.10	38.61	38.12
38.61	37.63	38.12
40.08	38.12	38.12
38.61	38.12	38.12
39.59	38.61	38.12
39.10	38.12	38.12
40.08	38.12	38.12
38.61	38.12	38.12
38.12	38.12	37.63
39.10	38.12	37.63
38.12	38.12	37.63
38.12	38.12	37.63
38.61	38.12	37.63
38.12	37.63	37.15
38.12	37.63	37.63
37.63	37.63	38.12
38.12	37.63	37.63
37.63	37.63	37.15
38.61	37.15	37.63
38.61	36.66	37.63
38.12	37.63	37.63
38.12	37.15	37.63
38.12	37.63	37.15
38.12	37.63	37.15
38.12	37.63	37.63
38.12	37.15	37.15
38.12	37.63	37.15
37.63	37.63	36.17
38.12	37.15	37.15
38.12	37.15	37.15
38.12	37.63	37.15
37.63	37.15	37.63
38.12	37.63	35.19
37.15	37.63	36.17
37.63	38.12	37.15
37.63	36.66	37.15
37.63	37.15	37.15
37.63	36.66	37.15
37.63	36.66	37.15
37.63	37.15	37.15
37.15	37.15	36.66
37.63	37.15	36.66
38.12	37.15	37.15
37.63	36.66	36.66
37.15	36.66	36.66
37.15	36.66	37.15
37.15	36.17	36.66
37.15	36.66	36.66
37.15	36.66	37.15
37.15	36.66	36.66
36.17	37.15	36.66
37.15	36.66	36.17
36.17	36.66	36.17
36.66	36.66	36.66
36.17	36.66	37.15
37.15	36.66	36.17
36.17	36.66	36.66
37.15	36.66	36.66
37.15	39.59	36.66
37.15	38.61	36.66
36.66	36.66	36.66
36.66	36.66	36.66
37.15	36.66	36.17
36.66	36.66	36.66
36.66	36.66	35.19
36.66	36.66	36.66
35.68	36.66	37.63
38.12	36.17	39.10
37.15	36.66	36.17
36.66	36.17	36.17
36.66	36.17	36.17
36.66	36.66	36.66
36.66	36.17	36.17
36.66	36.17	36.17
36.66	36.17	36.17
36.17	36.17	36.17
36.66	36.17	36.17
36.66	36.66	36.17
36.66	36.17	36.17
36.66	37.15	35.68
36.17	36.17	35.19
36.66	37.15	35.68
36.17	36.17	35.68
36.66	37.15	35.68
36.66	36.17	35.19
36.66	36.66	36.17
35.68	35.19	36.17
34.21	36.66	35.68
36.17	36.17	35.68
36.66	36.17	35.68
36.17	36.17	35.68
36.17	36.17	36.17
36.17	35.68	35.68
36.17	35.68	35.68
36.66	35.68	35.68
36.17	36.17	35.68
36.17	35.19	35.68
36.17	35.68	35.68
35.68	35.68	36.17
36.17	35.68	35.68
35.68	35.19	35.68
36.17	35.19	35.68
36.17	34.21	35.68
35.19	35.68	35.68
36.17	34.70	35.19
35.68	35.68	35.68
35.68	34.70	35.68
35.68	35.68	35.68
35.68	35.19	35.68
36.17	35.68	35.19
35.68	35.19	35.68
35.68	35.68	35.68
35.19	35.19	35.19
37.15	36.17	35.68
35.68	35.19	35.68
35.19	34.70	35.68
35.68	35.19	35.68
35.19	35.68	36.17
35.68	35.19	35.68
36.17	35.19	35.68
35.68	35.19	35.19
36.66	35.68	35.68
35.68	35.19	35.19
36.66	35.68	35.19
35.68	35.19	35.19
36.66	35.19	35.19
35.19	35.68	35.19
35.68	35.68	34.70
35.19	35.19	35.19
36.17	35.68	35.19
35.68	35.19	35.19
35.68	35.19	35.19
34.21	35.68	35.19
35.19	35.19	35.19
35.68	35.19	35.19
35.68	35.19	35.19
35.19	35.19	34.21
35.68	35.19	35.19
35.19	35.19	35.19
35.68	35.19	35.19
35.19	34.70	35.19
35.19	35.19	35.19
34.70	35.19	34.70
35.68	35.19	35.19
35.68	34.70	34.70
35.19	35.68	35.19
35.68	36.66	35.19
35.19	34.70	35.19
34.70	35.19	35.19
35.68	35.19	35.19
35.19	34.70	35.19
35.19	35.19	35.19
35.19	34.70	34.70
35.19	35.19	34.70
35.19	34.70	35.68
35.19	34.70	34.70
34.21	35.19	34.70
35.19	34.70	34.70
34.21	34.70	34.70
34.21	34.70	34.70
34.70	34.70	35.19
35.19	34.70	34.70
35.19	34.21	34.70
35.19	34.21	35.19
35.19	34.70	34.70
34.70	34.70	34.70
35.19	34.70	34.70
33.72	35.19	34.70
35.19	34.70	34.70
34.21	34.70	34.70
35.19	34.21	34.21
34.21	35.19	34.70
34.21	34.70	34.70
34.70	34.70	34.70
34.70	35.19	34.70
35.19	34.70	34.70
35.19	34.70	34.70
34.70	34.70	34.70
35.19	34.21	34.70
35.19	34.70	34.70
35.19	34.70	34.70
34.21	34.70	34.70
34.70	34.21	34.21
34.21	34.21	34.21
35.68	33.72	34.21
34.21	34.70	34.70
34.21	33.24	34.70
34.70	34.70	32.75
35.19	34.70	34.21
34.70	34.70	34.70
34.70	35.68	34.70
35.19	34.70	34.21
34.70	35.68	34.70
35.19	35.19	34.70
34.70	35.19	34.70
35.19	34.70	34.70
35.19	34.70	33.72
35.19	34.21	34.70
34.70	34.70	34.70
35.19	34.21	34.70
34.70	34.70	34.21
34.70	34.21	34.21
35.19	34.21	33.72
34.70	34.21	33.72
35.19	34.21	34.70
34.21	33.72	34.21
34.70	34.21	34.70
34.70	34.21	34.70
34.70	34.21	34.21
34.70	34.70	34.21
34.70	32.75	34.21
34.21	33.72	34.70
34.70	34.21	34.70
34.70	33.72	34.21
33.72	34.21	34.21
34.21	33.24	34.21
35.19	34.21	34.70
35.19	33.24	34.21
34.70	35.68	34.21
34.70	33.72	34.70
34.70	33.72	34.21
34.70	33.24	34.21
35.19	33.72	34.21
34.70	34.21	34.21
35.19	34.21	34.21
34.21	34.21	34.21
33.72	34.21	34.21
34.21	34.21	34.21
34.21	34.21	33.24
34.70	33.72	33.72
34.21	34.21	34.21
34.21	33.72	34.21
34.21	34.21	34.21
34.21	34.21	34.21
33.24	34.70	34.21
34.70	34.21	34.21
35.68	34.21	33.72
34.21	33.72	33.72
35.68	34.21	34.21
33.72	33.72	33.72
35.19	34.21	33.72
34.21	33.72	33.72
34.70	33.24	34.21
34.21	33.72	33.72
34.70	34.21	34.21
33.72	33.72	33.72
34.21	33.72	33.72
34.70	33.24	33.72
34.70	34.21	34.21
33.72	34.21	33.72
34.21	34.21	33.72
34.21	33.72	34.21
33.72	33.72	33.72
34.21	33.72	34.21
34.21	33.72	34.21
34.21	33.24	33.72
34.70	33.72	33.72
34.21	33.72	33.72
33.72	33.72	33.72
32.75	33.72	33.24
34.21	34.21	33.72
34.70	33.72	33.72
34.21	33.72	33.72
34.21	34.21	33.72
34.70	33.72	33.72
34.21	33.72	33.72
33.72	33.72	33.72
33.72	33.72	33.72
33.72	33.72	33.72
34.70	33.24	33.72
34.21	34.21	33.72
32.75	33.24	33.72
34.21	33.72	33.72
33.72	33.72	33.72
33.72	33.72	33.72
34.21	33.72	33.72
34.21	35.19	33.24
34.21	33.24	34.21
33.72	33.72	34.21
34.21	33.24	34.21
33.72	33.72	33.72
34.21	33.24	33.72
33.24	33.72	33.24
33.72	33.24	33.72
32.75	33.72	33.72
32.26	33.72	33.72
32.75	34.21	33.72
33.72	33.72	33.72
33.24	33.72	33.72
33.72	33.24	33.72
33.24	33.24	33.24
35.19	33.72	33.72
34.21	33.24	33.72
33.72	33.72	33.72
35.68	33.72	33.72
33.24	33.72	33.72
33.72	33.72	33.24
33.72	32.75	33.72
35.68	33.72	33.24
33.24	33.72	32.75
34.21	33.72	33.72
33.72	33.24	33.24
33.72	33.72	33.72
33.72	33.72	33.72
33.24	33.72	33.72
33.24	32.75	33.24
33.72	33.24	33.72
33.72	33.24	33.24
33.72	33.72	33.72
33.72	33.24	33.24
33.72	33.72	33.72
33.72	33.24	33.24
33.72	33.24	33.72
34.21	34.70	33.72
34.21	32.75	33.24
34.21	34.70	33.24
34.70	32.75	33.72
34.21	35.19	33.24
33.72	33.72	33.24
33.72	32.75	33.24
33.72	34.70	33.24
33.72	34.21	33.72
33.24	34.21	33.24
34.21	32.26	33.24
33.24	33.72	33.24
33.72	33.24	33.24
34.21	33.24	33.72
34.21	33.24	33.72
33.72	33.24	33.24
33.72	33.72	33.24
33.72	32.75	33.72
33.72	33.24	32.75
33.72	33.24	33.72
33.72	33.72	33.24
33.24	33.24	33.24
32.75	33.24	33.24
33.72	31.77	33.24
33.72	34.70	33.24
33.24	31.28	33.24
34.21	33.24	33.24
33.72	32.26	33.72
33.24	33.72	33.24
33.24	33.24	33.72
33.24	33.72	33.24
33.72	33.24	33.24
33.72	33.24	32.75
33.72	33.24	33.24
34.21	33.24	33.24
33.24	33.24	33.24
34.21	33.24	33.24
33.72	33.24	33.24
32.75	33.72	32.75
34.21	32.75	33.24
33.24	33.24	33.72
33.72	35.19	32.75
33.72	34.21	33.24
33.72	32.75	33.24
33.72	33.72	33.24
33.24	33.24	33.24
33.72	33.24	33.24
32.75	33.24	32.75
33.72	33.24	32.75
33.24	32.75	33.24
33.72	33.24	33.24
33.24	32.75	32.26
35.19	32.26	33.24
33.24	32.75	33.24
34.21	33.24	33.24
33.24	32.75	33.24
34.70	33.24	33.24
32.75	32.75	33.24
33.72	33.24	33.24
33.24	32.75	32.75
33.24	33.24	33.24
33.24	32.26	33.24
33.72	33.24	33.24
33.24	33.24	33.24
33.72	33.24	33.24
33.24	32.75	33.24
33.24	32.75	33.24
33.24	33.24	33.24
33.24	32.75	33.24
33.24	32.75	32.75
33.24	32.75	33.24
33.24	33.24	32.75
43.01	32.75	33.24
34.21	33.24	32.75
33.24	33.24	33.24
33.72	33.24	33.24
33.24	33.24	33.24
33.24	33.24	32.75
33.72	32.75	33.24
31.77	33.24	33.24
33.24	33.24	33.24
33.72	32.75	33.24
32.26	33.24	32.75
32.75	32.75	32.75
33.24	32.75	32.75
32.75	32.75	32.75
31.77	32.75	33.24
33.24	32.75	32.75
33.24	32.26	32.75
32.75	32.26	32.75
33.72	32.75	33.24
33.24	32.75	33.24
31.28	33.24	33.24
32.75	33.24	33.24
33.24	32.75	32.75
33.24	33.24	33.72
32.26	32.75	32.75
33.24	32.75	32.75
32.26	33.24	32.75
33.24	32.75	33.24
32.26	32.75	33.24
33.24	33.24	33.24
32.26	33.24	32.75
33.24	34.70	32.75
32.75	33.24	32.75
33.24	32.26	32.75
33.24	32.75	32.75
33.24	32.26	33.24
33.24	32.75	32.75
33.24	34.21	32.26
33.24	33.24	32.75
33.24	31.77	36.17
33.24	32.75	32.75
30.30	33.72	32.75
33.72	32.75	33.24
33.24	33.24	33.24
33.24	32.75	33.24
33.24	33.72	31.77
33.24	32.75	32.75
32.75	33.72	33.24
32.75	31.77	32.26
32.75	32.75	34.21
33.24	32.75	32.75
33.24	32.75	32.75
32.75	32.75	32.26
33.24	33.24	32.26
32.75	32.26	32.26
32.26	33.24	32.75
33.24	29.33	32.75
33.24	32.75	32.75
32.75	32.26	33.24
33.24	33.24	32.75
32.75	32.26	32.75
33.24	32.75	32.75
32.75	31.28	32.75
32.75	32.75	32.75
33.24	30.79	33.24
33.24	32.75	32.75
33.24	31.28	33.24
33.24	32.75	32.75
32.75	31.28	32.75
32.75	32.75	32.75
33.24	32.75	32.75
32.75	32.75	32.75
